enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed,city_development_index
24399,Mike Hernandez,city_102,unknow,no_enrollment,Masters,STEM,Has relevent experience,13,1000-4999,Pvt Ltd,1,107,0.0,0.804
13559,Sarah Davis,city_16,Male,Full time course,Graduate,STEM,Has relevent experience,8,unknow,unknow,3,17,0.0,0.91
5442,Jane Miller,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,180,0.0,0.91
21535,Chris Martinez,city_16,Male,no_enrollment,Masters,Humanities,Has relevent experience,5,50-99,Early Stage Startup,2,25,0.0,0.91
15997,Mike Miller,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,100-500,Pvt Ltd,>4,110,0.0,0.92
26096,Emily Johnson,city_50,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,Pvt Ltd,1,9,0.0,0.8959999999999999
22486,Katie Hernandez,city_90,unknow,no_enrollment,Phd,Humanities,Has relevent experience,8,<10,Early Stage Startup,never,210,0.0,0.698
15401,Emily Smith,city_103,unknow,Full time course,Graduate,STEM,No relevent experience,6,unknow,unknow,1,204,1.0,0.92
15739,Jane Brown,city_102,Male,Full time course,Masters,STEM,No relevent experience,1,50-99,Public Sector,1,45,0.0,0.804
21556,John Smith,city_21,Female,no_enrollment,Graduate,STEM,Has relevent experience,11,10000+,Pvt Ltd,1,51,1.0,0.624
45,Katie Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,1000-4999,Public Sector,>4,26,0.0,0.92
13451,David Martinez,city_114,unknow,no_enrollment,High School,unknow,Has relevent experience,7,<10,Pvt Ltd,4,19,0.0,0.926
10135,Chris Miller,city_103,Male,no_enrollment,Graduate,Humanities,Has relevent experience,>20,unknow,unknow,>4,314,1.0,0.92
22647,John Garcia,city_104,Male,no_enrollment,Graduate,STEM,No relevent experience,14,10000+,Pvt Ltd,1,26,0.0,0.924
191,Laura Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,16,10000+,Pvt Ltd,>4,48,0.0,0.92
25789,David Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,2,19,0.0,0.92
11808,Sarah Smith,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,5,10000+,Pvt Ltd,3,22,0.0,0.92
19087,Chris Davis,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,5000-9999,unknow,2,61,0.0,0.92
12774,Alex Miller,city_41,Female,no_enrollment,Graduate,STEM,No relevent experience,18,unknow,unknow,>4,12,0.0,0.8270000000000001
32685,Jane Brown,city_116,Male,no_enrollment,Masters,STEM,Has relevent experience,7,10/49,Funded Startup,1,61,1.0,0.743
4345,David Brown,city_160,unknow,no_enrollment,Masters,STEM,No relevent experience,>20,10000+,Public Sector,2,11,1.0,0.92
126,Jane Garcia,city_67,unknow,Full time course,High School,unknow,Has relevent experience,3,50-99,Pvt Ltd,1,163,0.0,0.855
10596,Alex Davis,city_67,Female,no_enrollment,Graduate,STEM,Has relevent experience,5,unknow,unknow,1,30,0.0,0.855
13200,Laura Brown,city_104,Male,Full time course,High School,unknow,No relevent experience,7,unknow,unknow,4,148,1.0,0.924
7861,Mike Davis,city_74,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,10/49,Pvt Ltd,3,26,1.0,0.579
1615,Mike Brown,city_89,unknow,no_enrollment,High School,unknow,No relevent experience,<1,unknow,Pvt Ltd,never,72,0.0,0.925
31372,Jane Smith,city_80,unknow,Full time course,Primary School,unknow,No relevent experience,19,10/49,Pvt Ltd,unknow,15,0.0,0.847
6205,Laura Hernandez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,10000+,Pvt Ltd,>4,8,0.0,0.92
10595,Chris Johnson,city_71,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,4,25,0.0,0.884
6966,Katie Hernandez,city_50,unknow,no_enrollment,Graduate,STEM,Has relevent experience,13,100-500,Pvt Ltd,>4,12,0.0,0.8959999999999999
5995,Alex Davis,city_105,Female,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,2,84,0.0,0.794
26141,Jane Smith,city_160,Female,no_enrollment,Graduate,STEM,Has relevent experience,10,100-500,Pvt Ltd,>4,100,0.0,0.92
17738,David Miller,city_99,unknow,Full time course,Graduate,unknow,No relevent experience,5,unknow,unknow,1,18,1.0,0.915
4965,Laura Johnson,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,48,0.0,0.92
30405,Alex Davis,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,>4,126,0.0,0.92
10989,Chris Brown,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,NGO,>4,110,0.0,0.92
32025,Chris Smith,city_159,Male,no_enrollment,Masters,STEM,Has relevent experience,9,100-500,Pvt Ltd,>4,24,0.0,0.843
3071,David Miller,city_104,Male,no_enrollment,Graduate,No Major,Has relevent experience,7,10/49,NGO,>4,23,0.0,0.924
26515,Katie Jones,city_19,unknow,Full time course,Graduate,STEM,No relevent experience,3,10/49,NGO,1,28,1.0,0.682
1086,Alex Davis,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,5000-9999,Pvt Ltd,1,122,0.0,0.91
22632,Mike Garcia,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,unknow,>4,11,0.0,0.91
334,John Williams,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,45,0.0,0.926
3176,David Jones,city_75,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Pvt Ltd,>4,7,0.0,0.939
12993,John Garcia,city_173,Male,no_enrollment,Graduate,STEM,Has relevent experience,19,100-500,Pvt Ltd,1,17,0.0,0.878
11100,Laura Miller,city_150,Male,no_enrollment,Phd,STEM,Has relevent experience,>20,unknow,unknow,4,20,0.0,0.698
18192,Laura Miller,city_102,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,<10,Early Stage Startup,1,35,0.0,0.804
21723,Sarah Martinez,city_71,Male,no_enrollment,Masters,STEM,Has relevent experience,11,500-999,Funded Startup,1,22,0.0,0.884
21616,Katie Miller,city_21,unknow,no_enrollment,Graduate,Other,Has relevent experience,12,50-99,Pvt Ltd,>4,25,1.0,0.624
17427,Mike Johnson,city_65,unknow,no_enrollment,Masters,STEM,Has relevent experience,8,5000-9999,Pvt Ltd,1,102,0.0,0.802
27426,Chris Jones,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,3,unknow,unknow,1,184,1.0,0.92
1231,Katie Martinez,city_16,unknow,no_enrollment,Graduate,STEM,Has relevent experience,14,unknow,unknow,1,51,0.0,0.91
15610,Alex Hernandez,city_26,unknow,Full time course,Graduate,STEM,No relevent experience,4,<10,Public Sector,never,272,0.0,0.698
22328,John Martinez,city_19,Male,Part time course,Graduate,STEM,No relevent experience,6,100-500,Public Sector,1,110,0.0,0.682
16687,John Williams,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,15,10/49,Pvt Ltd,>4,18,1.0,0.92
4339,Sarah Smith,city_103,Male,no_enrollment,unknow,unknow,Has relevent experience,>20,5000-9999,Pvt Ltd,1,6,0.0,0.92
577,Katie Davis,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,50-99,Pvt Ltd,2,29,0.0,0.91
27643,Jane Johnson,city_37,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,10/49,Pvt Ltd,1,29,0.0,0.794
1394,David Hernandez,city_10,Male,Full time course,Graduate,STEM,No relevent experience,7,<10,Funded Startup,4,22,0.0,0.895
5406,Katie Williams,city_160,unknow,no_enrollment,Graduate,STEM,Has relevent experience,6,10000+,Pvt Ltd,never,34,0.0,0.92
14798,Sarah Martinez,city_102,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,unknow,unknow,1,21,0.0,0.804
17678,Mike Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,198,1.0,0.92
24432,Chris Davis,city_65,Male,no_enrollment,Masters,STEM,Has relevent experience,4,100-500,Pvt Ltd,1,26,0.0,0.802
19870,Mike Smith,city_11,unknow,Full time course,High School,unknow,Has relevent experience,3,unknow,unknow,1,268,1.0,0.55
7354,Katie Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,4,8,0.0,0.92
30914,Chris Miller,city_160,Other,Full time course,Masters,STEM,Has relevent experience,6,10/49,Pvt Ltd,1,21,0.0,0.92
28066,Katie Garcia,city_98,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,<10,Pvt Ltd,1,116,0.0,0.949
13161,Katie Jones,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,7,100-500,Pvt Ltd,1,52,0.0,0.91
20465,Sarah Martinez,city_50,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,<10,Funded Startup,2,30,0.0,0.8959999999999999
31552,John Hernandez,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,8,50-99,Pvt Ltd,2,8,0.0,0.92
32804,Mike Brown,city_149,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,10/49,Early Stage Startup,1,84,0.0,0.6890000000000001
6903,Jane Jones,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,4,10000+,Pvt Ltd,3,18,0.0,0.624
22831,Katie Martinez,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,17,500-999,Pvt Ltd,3,59,0.0,0.926
27198,Sarah Jones,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,15,10000+,Pvt Ltd,1,112,0.0,0.92
27301,Alex Davis,city_21,Male,no_enrollment,Graduate,STEM,No relevent experience,10,5000-9999,Pvt Ltd,>4,49,1.0,0.624
17947,Sarah Hernandez,city_83,Male,no_enrollment,Primary School,unknow,Has relevent experience,10,unknow,unknow,>4,23,0.0,0.923
26659,David Williams,city_65,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,1000-4999,Pvt Ltd,2,70,0.0,0.802
27075,David Smith,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,5,100-500,Pvt Ltd,2,9,0.0,0.897
14335,Alex Smith,city_42,Male,Full time course,Graduate,STEM,No relevent experience,5,50-99,Pvt Ltd,2,100,1.0,0.563
10738,Jane Jones,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,NGO,1,5,0.0,0.91
27827,Chris Garcia,city_173,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,100-500,Pvt Ltd,1,19,1.0,0.878
22951,Mike Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,5000-9999,Pvt Ltd,2,20,0.0,0.92
15313,Katie Williams,city_99,Female,no_enrollment,Masters,STEM,Has relevent experience,20,100-500,Pvt Ltd,>4,19,0.0,0.915
32469,John Davis,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,16,10000+,Pvt Ltd,3,30,0.0,0.92
1782,Katie Hernandez,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,<10,Pvt Ltd,>4,20,0.0,0.92
13408,David Smith,city_21,unknow,Full time course,Graduate,STEM,Has relevent experience,6,10/49,Pvt Ltd,1,26,0.0,0.624
14454,Laura Johnson,city_21,Male,Full time course,High School,unknow,No relevent experience,1,<10,Pvt Ltd,1,64,0.0,0.624
32349,Alex Smith,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,>4,61,0.0,0.92
26566,Mike Jones,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,14,unknow,unknow,1,9,0.0,0.91
33070,Katie Garcia,city_36,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,unknow,unknow,>4,78,0.0,0.893
21654,Laura Jones,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,500-999,Pvt Ltd,1,87,0.0,0.91
5327,Katie Jones,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,18,10000+,Pvt Ltd,2,17,0.0,0.91
2959,Sarah Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Funded Startup,1,76,0.0,0.92
23377,Sarah Davis,city_90,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,100-500,Public Sector,3,24,0.0,0.698
22386,David Miller,city_21,Male,Full time course,Graduate,STEM,No relevent experience,18,unknow,unknow,never,72,1.0,0.624
31718,John Smith,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,20,<10,Pvt Ltd,4,40,0.0,0.926
9661,Sarah Garcia,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,11,10000+,Pvt Ltd,1,51,0.0,0.624
16006,John Jones,city_134,unknow,Part time course,unknow,unknow,No relevent experience,9,unknow,unknow,2,250,0.0,0.698
15035,Laura Jones,city_57,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,<10,Pvt Ltd,1,66,0.0,0.866
4456,Katie Brown,city_21,unknow,no_enrollment,Masters,STEM,No relevent experience,10,50-99,Early Stage Startup,1,32,1.0,0.624
32754,Laura Martinez,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,5,500-999,Pvt Ltd,4,160,1.0,0.624
10125,Mike Hernandez,city_103,Female,no_enrollment,Graduate,Business Degree,Has relevent experience,2,100-500,NGO,1,7,0.0,0.92
5423,Laura Williams,city_102,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Pvt Ltd,1,25,1.0,0.804
7093,Mike Hernandez,city_114,unknow,no_enrollment,Masters,STEM,Has relevent experience,>20,500-999,Pvt Ltd,3,78,0.0,0.926
18989,Sarah Johnson,city_21,Male,Full time course,High School,unknow,No relevent experience,3,unknow,unknow,never,62,0.0,0.624
9539,Mike Johnson,city_36,Male,no_enrollment,Masters,STEM,Has relevent experience,16,100-500,Pvt Ltd,1,37,0.0,0.893
22327,Laura Johnson,city_16,Male,Full time course,Masters,STEM,No relevent experience,1,unknow,Public Sector,1,46,0.0,0.91
9071,Alex Davis,city_61,Male,no_enrollment,Masters,STEM,Has relevent experience,9,100-500,Pvt Ltd,1,17,0.0,0.913
1037,David Martinez,city_10,Male,no_enrollment,Masters,STEM,Has relevent experience,19,100-500,Pvt Ltd,2,14,0.0,0.895
24985,Sarah Johnson,city_23,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,50-99,Pvt Ltd,1,154,0.0,0.899
17462,Katie Garcia,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Public Sector,>4,20,0.0,0.92
1758,Mike Davis,city_21,unknow,Full time course,Masters,STEM,No relevent experience,3,unknow,Pvt Ltd,never,30,0.0,0.624
13184,Alex Johnson,city_7,Male,no_enrollment,Masters,STEM,Has relevent experience,6,100-500,Pvt Ltd,1,54,0.0,0.647
1383,Emily Brown,city_16,Other,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,>4,96,0.0,0.91
15573,Alex Davis,city_36,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,100-500,Pvt Ltd,1,13,0.0,0.893
12368,Sarah Williams,city_152,Male,no_enrollment,Graduate,STEM,Has relevent experience,20,50-99,Funded Startup,>4,106,0.0,0.698
18430,Emily Johnson,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,50-99,Funded Startup,1,316,1.0,0.624
19305,David Williams,city_136,Male,Full time course,Masters,STEM,No relevent experience,4,50-99,Funded Startup,1,11,0.0,0.897
29173,Laura Williams,city_23,Male,Part time course,Graduate,STEM,Has relevent experience,4,10/49,Pvt Ltd,1,92,0.0,0.899
33203,Sarah Williams,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,12,100-500,Pvt Ltd,>4,40,0.0,0.92
14228,Laura Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Pvt Ltd,1,4,0.0,0.92
17986,Mike Brown,city_16,unknow,no_enrollment,Graduate,STEM,Has relevent experience,6,5000-9999,Pvt Ltd,1,86,0.0,0.91
17602,David Williams,city_100,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,50-99,unknow,1,65,0.0,0.887
10218,Alex Jones,city_104,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,NGO,1,12,0.0,0.924
20645,Emily Martinez,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,50-99,Pvt Ltd,>4,52,0.0,0.926
23818,Sarah Smith,city_138,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,3,48,0.0,0.836
26586,Jane Hernandez,city_74,unknow,no_enrollment,Graduate,STEM,Has relevent experience,7,100-500,Public Sector,3,10,0.0,0.579
53,Sarah Smith,city_16,unknow,Full time course,High School,unknow,No relevent experience,7,unknow,Pvt Ltd,never,33,0.0,0.91
12838,Jane Smith,city_57,unknow,no_enrollment,Masters,STEM,Has relevent experience,6,100-500,Pvt Ltd,2,44,0.0,0.866
4858,Chris Hernandez,city_33,unknow,Part time course,Masters,Other,No relevent experience,2,<10,NGO,1,23,1.0,0.4479999999999999
16380,David Johnson,city_21,unknow,Full time course,Graduate,STEM,Has relevent experience,<1,<10,NGO,>4,18,1.0,0.624
468,Mike Hernandez,city_104,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,1000-4999,Pvt Ltd,2,100,0.0,0.924
8033,Jane Davis,city_16,Male,no_enrollment,Graduate,STEM,No relevent experience,4,10/49,unknow,1,126,1.0,0.91
21950,Jane Hernandez,city_100,Male,unknow,unknow,unknow,Has relevent experience,17,500-999,Pvt Ltd,1,45,1.0,0.887
16055,Jane Martinez,city_36,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,100-500,Pvt Ltd,1,127,0.0,0.893
2988,Chris Jones,city_16,unknow,no_enrollment,Graduate,STEM,Has relevent experience,2,10000+,Pvt Ltd,1,8,0.0,0.91
30440,John Williams,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,2,10000+,Pvt Ltd,1,24,0.0,0.92
8382,David Miller,city_21,unknow,no_enrollment,High School,unknow,Has relevent experience,9,50-99,Pvt Ltd,>4,6,0.0,0.624
24790,Alex Miller,city_103,unknow,no_enrollment,Graduate,Humanities,Has relevent experience,>20,unknow,unknow,>4,42,1.0,0.92
32814,Mike Johnson,city_102,Male,no_enrollment,Masters,STEM,Has relevent experience,15,1000-4999,Pvt Ltd,3,22,0.0,0.804
6466,Alex Jones,city_21,unknow,no_enrollment,Graduate,STEM,No relevent experience,2,50-99,Pvt Ltd,1,39,0.0,0.624
12080,Emily Hernandez,city_102,unknow,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,never,11,1.0,0.804
28954,Laura Smith,city_103,Male,no_enrollment,Graduate,Humanities,No relevent experience,1,unknow,unknow,1,39,1.0,0.92
722,Jane Miller,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,18,100-500,NGO,4,157,0.0,0.92
23282,Sarah Brown,city_21,Male,Full time course,High School,unknow,No relevent experience,1,unknow,unknow,never,9,1.0,0.624
19337,John Jones,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,5,50-99,Pvt Ltd,2,46,1.0,0.624
1996,Laura Martinez,city_165,Female,no_enrollment,Masters,Arts,Has relevent experience,7,500-999,unknow,1,96,1.0,0.903
18890,Katie Johnson,city_21,Female,no_enrollment,Graduate,Other,No relevent experience,1,unknow,unknow,1,78,1.0,0.624
16643,Laura Miller,city_71,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,1000-4999,Pvt Ltd,1,82,0.0,0.884
31825,Laura Jones,city_21,Male,Full time course,Graduate,Other,Has relevent experience,11,500-999,Pvt Ltd,3,34,0.0,0.624
21695,Chris Johnson,city_45,unknow,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,2,86,1.0,0.89
22041,Sarah Miller,city_103,unknow,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,NGO,4,22,0.0,0.92
8912,David Davis,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,50-99,Pvt Ltd,4,73,0.0,0.92
13540,Laura Hernandez,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,8,50-99,Pvt Ltd,>4,100,0.0,0.91
19569,Laura Davis,city_144,Male,no_enrollment,Masters,STEM,Has relevent experience,4,100-500,Pvt Ltd,1,6,1.0,0.84
25147,John Miller,city_160,unknow,no_enrollment,unknow,unknow,Has relevent experience,4,50-99,Early Stage Startup,3,84,0.0,0.92
15069,Emily Miller,city_103,Male,Part time course,Graduate,STEM,Has relevent experience,19,50-99,Funded Startup,1,7,1.0,0.92
16726,Jane Martinez,city_67,unknow,no_enrollment,Masters,Humanities,No relevent experience,14,100-500,Pvt Ltd,2,84,1.0,0.855
21519,Jane Hernandez,city_21,unknow,Part time course,Graduate,STEM,Has relevent experience,5,1000-4999,Pvt Ltd,unknow,55,0.0,0.624
3462,Emily Martinez,city_103,Male,Full time course,Masters,STEM,No relevent experience,4,50-99,Pvt Ltd,1,7,1.0,0.92
2475,Katie Miller,city_65,unknow,no_enrollment,Graduate,STEM,Has relevent experience,8,500-999,Pvt Ltd,1,4,0.0,0.802
19708,John Johnson,city_16,Male,no_enrollment,Graduate,Business Degree,No relevent experience,3,10000+,unknow,1,157,0.0,0.91
17848,Chris Hernandez,city_23,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,50-99,Funded Startup,1,61,0.0,0.899
30082,Jane Brown,city_75,Male,Full time course,Graduate,STEM,Has relevent experience,8,1000-4999,Public Sector,4,43,1.0,0.939
28720,John Martinez,city_103,Male,Part time course,Graduate,STEM,Has relevent experience,2,10/49,Pvt Ltd,1,332,0.0,0.92
